ACCIDENT DATE,ACCIDENT TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
2019-08-05T00:00:00.000,14:25,QUEENS,11370,40.76854,-73.89342,"{'type': 'Point', 'coordinates': [-73.89342, 40.76854]}",DITMARS BOULEVARD               ,76 STREET,,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,4183563,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-28T00:00:00.000,15:30,,,40.729572,-73.83383,"{'type': 'Point', 'coordinates': [-73.83383, 40.729572]}",VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4196346,Sedan,,,,
2019-08-25T00:00:00.000,0:37,,,40.768482,-73.98208,"{'type': 'Point', 'coordinates': [-73.98208, 40.768482]}",COLUMBUS CIRCLE                 ,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4194744,Taxi,Bus,,,
2019-08-26T00:00:00.000,0:00,QUEENS,11429,40.711628,-73.729385,"{'type': 'Point', 'coordinates': [-73.729385, 40.711628]}",HEMPSTEAD AVENUE                ,225 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195142,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-14T00:00:00.000,9:30,QUEENS,11411,40.69455,-73.74416,"{'type': 'Point', 'coordinates': [-73.74416, 40.69455]}",SPRINGFIELD BOULEVARD           ,118 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189907,Sedan,Sedan,,,
2019-08-22T00:00:00.000,12:15,STATEN ISLAND,10312,40.5415,-74.16254,"{'type': 'Point', 'coordinates': [-74.16254, 40.5415]}",OAKDALE STREET                  ,RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4192925,Pick-up Truck,Sedan,,,
2019-08-18T00:00:00.000,15:27,,,40.822838,-73.928764,"{'type': 'Point', 'coordinates': [-73.928764, 40.822838]}",RIVER AVENUE                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Passing or Lane Usage Improper,,,,4190312,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-26T00:00:00.000,15:29,BROOKLYN,11231,40.6843,-73.99724,"{'type': 'Point', 'coordinates': [-73.99724, 40.6843]}",CLINTON STREET                  ,DE GRAW STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4195288,Sedan,Box Truck,,,
2019-08-07T00:00:00.000,14:40,BRONX,10456,40.831432,-73.89984,"{'type': 'Point', 'coordinates': [-73.89984, 40.831432]}",,,1309      BOSTON ROAD                   ,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,4185092,Sedan,Sedan,,,
2019-08-12T00:00:00.000,6:00,,,40.583664,-73.971756,"{'type': 'Point', 'coordinates': [-73.971756, 40.583664]}",WEST 3 STREET                   ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4187228,Station Wagon/Sport Utility Vehicle,,,,
2019-08-30T00:00:00.000,23:55,BROOKLYN,11208,40.68239,-73.876625,"{'type': 'Point', 'coordinates': [-73.876625, 40.68239]}",FULTON STREET                   ,RICHMOND STREET,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4199333,Station Wagon/Sport Utility Vehicle,TRAIL,,,
2019-08-23T00:00:00.000,15:04,,,40.84919,-73.91729,"{'type': 'Point', 'coordinates': [-73.91729, 40.84919]}",WEST 176 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,Unspecified,,,4193744,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,,
2019-08-29T00:00:00.000,16:00,,,,,,CLEARVIEW EXPRESSWAY            ,,,3,0,0,0,0,0,3,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4196757,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-29T00:00:00.000,14:15,,,40.63115,-74.13108,"{'type': 'Point', 'coordinates': [-74.13108, 40.63115]}",CORTLANDT STREET                ,POST AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4196856,Station Wagon/Sport Utility Vehicle,Pick-up Truck,,,
2019-08-15T00:00:00.000,14:30,BRONX,10456,40.83658,-73.90395,"{'type': 'Point', 'coordinates': [-73.90395, 40.83658]}",,,1451      WASHINGTON AVENUE             ,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4189660,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-08T00:00:00.000,14:50,,,40.680088,-73.80177,"{'type': 'Point', 'coordinates': [-73.80177, 40.680088]}",116 AVENUE                      ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unsafe Speed,,,,4185267,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-13T00:00:00.000,10:35,STATEN ISLAND,10307,40.51347,-74.24889,"{'type': 'Point', 'coordinates': [-74.24889, 40.51347]}",,,73        JOHNSON AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,4188115,Station Wagon/Sport Utility Vehicle,,,,
2019-08-03T00:00:00.000,19:20,,,,,,EAST 57 STREET                  ,QUEENSBORO BRIDGE,,0,0,0,0,0,0,0,0,Unspecified,,,,,4182104,Station Wagon/Sport Utility Vehicle,,,,
2019-08-02T00:00:00.000,15:30,BRONX,10452,40.843204,-73.91196,"{'type': 'Point', 'coordinates': [-73.91196, 40.843204]}",MOUNT EDEN PARKWAY              ,GRAND CONCOURSE,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,4186463,Sedan,fdny,,,
2019-08-19T00:00:00.000,11:30,BRONX,10463,40.870346,-73.9044,"{'type': 'Point', 'coordinates': [-73.9044, 40.870346]}",WEST KINGSBRIDGE ROAD           ,KINGSBRIDGE TERRACE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4192155,Sedan,Sedan,,,
2019-08-17T00:00:00.000,18:32,,,40.88415,-73.82607,"{'type': 'Point', 'coordinates': [-73.82607, 40.88415]}",CONNER STREET                   ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Driver Inattention/Distraction,,,,4190708,Sedan,Sedan,,,
2019-08-12T00:00:00.000,15:47,MANHATTAN,10009,40.726864,-73.97991,"{'type': 'Point', 'coordinates': [-73.97991, 40.726864]}",AVENUE B                        ,EAST 10 STREET,,1,0,1,0,0,0,0,0,Backing Unsafely,,,,,4188160,Sedan,,,,
2019-08-17T00:00:00.000,2:10,,,40.865547,-73.92728,"{'type': 'Point', 'coordinates': [-73.92728, 40.865547]}",DYCKMAN STREET                  ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,4191774,Sedan,,,,
2019-08-11T00:00:00.000,10:00,BROOKLYN,11214,40.598553,-73.997345,"{'type': 'Point', 'coordinates': [-73.997345, 40.598553]}",BATH AVENUE                     ,BAY PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4186657,Sedan,Sedan,,,
2019-08-27T00:00:00.000,21:15,BRONX,10457,40.851402,-73.89343,"{'type': 'Point', 'coordinates': [-73.89343, 40.851402]}",3 AVENUE                        ,EAST 181 STREET,,0,0,0,0,0,0,0,0,Unspecified,,,,,4195954,Sedan,,,,
2019-08-25T00:00:00.000,21:15,MANHATTAN,10039,40.824265,-73.94087,"{'type': 'Point', 'coordinates': [-73.94087, 40.824265]}",,,2770      8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4195546,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-29T00:00:00.000,18:40,,,40.743114,-73.77114,"{'type': 'Point', 'coordinates': [-73.77114, 40.743114]}",CLEARVIEW EXPRESSWAY            ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4196798,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-16T00:00:00.000,10:30,QUEENS,11436,40.686302,-73.793915,"{'type': 'Point', 'coordinates': [-73.793915, 40.686302]}",LINDEN BOULEVARD                ,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189645,Sedan,Sedan,,,
2019-08-13T00:00:00.000,13:02,BROOKLYN,11238,40.686066,-73.971436,"{'type': 'Point', 'coordinates': [-73.971436, 40.686066]}",CARLTON AVENUE                  ,GREENE AVENUE,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,,,,4188079,Sedan,Bike,,,
2019-08-21T00:00:00.000,17:30,,,40.63024,-74.139915,"{'type': 'Point', 'coordinates': [-74.139915, 40.63024]}",HOOKER PLACE                    ,PORT RICHMOND AVENUE,,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,4192555,Sedan,Pick-up Truck,,,
2019-08-14T00:00:00.000,12:00,BROOKLYN,11203,40.638542,-73.92604,"{'type': 'Point', 'coordinates': [-73.92604, 40.638542]}",KINGS HIGHWAY                   ,FARRAGUT ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4189021,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,19:00,BROOKLYN,11221,40.68886,-73.914474,"{'type': 'Point', 'coordinates': [-73.914474, 40.68886]}",,,1076      HANCOCK STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,4198867,Sedan,,,,
2019-08-22T00:00:00.000,15:05,BROOKLYN,11205,40.696087,-73.96265,"{'type': 'Point', 'coordinates': [-73.96265, 40.696087]}",PARK AVENUE                     ,EMERSON PLACE,,1,0,0,0,0,0,1,0,Turning Improperly,Unspecified,,,,4193106,Sedan,Sedan,,,
2019-08-28T00:00:00.000,19:32,BROOKLYN,11214,40.59727,-73.99868,"{'type': 'Point', 'coordinates': [-73.99868, 40.59727]}",CROPSEY AVENUE                  ,BAY PARKWAY,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,4196253,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-16T00:00:00.000,20:10,,,40.827076,-73.85171,"{'type': 'Point', 'coordinates': [-73.85171, 40.827076]}",BRUCKNER EXPRESSWAY             ,,,1,0,0,0,0,0,1,0,Other Vehicular,,,,,4191168,Motorcycle,,,,
2019-08-08T00:00:00.000,20:40,QUEENS,11379,40.712727,-73.87935,"{'type': 'Point', 'coordinates': [-73.87935, 40.712727]}",METROPOLITAN AVENUE             ,73 PLACE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4186620,Sedan,Garbage or Refuse,,,
2019-08-16T00:00:00.000,3:30,,,40.80704,-73.9698,"{'type': 'Point', 'coordinates': [-73.9698, 40.80704]}",HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4190967,Taxi,Station Wagon/Sport Utility Vehicle,,,
2019-08-10T00:00:00.000,14:45,BROOKLYN,11208,40.680016,-73.87743,"{'type': 'Point', 'coordinates': [-73.87743, 40.680016]}",ATLANTIC AVENUE                 ,LOGAN STREET,,2,0,0,0,0,0,2,0,Traffic Control Disregarded,Unspecified,,,,4189470,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-09T00:00:00.000,19:16,QUEENS,11416,40.682415,-73.84451,"{'type': 'Point', 'coordinates': [-73.84451, 40.682415]}",95 STREET                       ,103 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4187254,Sedan,Sedan,,,
2019-08-06T00:00:00.000,13:40,,,40.668797,-73.93113,"{'type': 'Point', 'coordinates': [-73.93113, 40.668797]}",EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,Unspecified,,,4184569,Sedan,Sedan,,,
2019-08-17T00:00:00.000,11:45,MANHATTAN,10014,40.741734,-74.00722,"{'type': 'Point', 'coordinates': [-74.00722, 40.741734]}",,,441       WEST 14 STREET                ,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4189903,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-02T00:00:00.000,19:14,BROOKLYN,11204,40.608494,-73.97593,"{'type': 'Point', 'coordinates': [-73.97593, 40.608494]}",AVENUE P                        ,WEST 2 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4181728,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-17T00:00:00.000,16:30,MANHATTAN,10075,40.77202,-73.956024,"{'type': 'Point', 'coordinates': [-73.956024, 40.77202]}",EAST 77 STREET                  ,2 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4190381,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-24T00:00:00.000,14:00,,,40.744465,-73.77179,"{'type': 'Point', 'coordinates': [-73.77179, 40.744465]}",CLEARVIEW EXPRESSWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,Unspecified,,,4193847,Station Wagon/Sport Utility Vehicle,Tractor Truck Gasoline,Sedan,,
2019-08-13T00:00:00.000,17:00,QUEENS,11106,40.767174,-73.93765,"{'type': 'Point', 'coordinates': [-73.93765, 40.767174]}",,,32-50     VERNON BOULEVARD              ,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4188397,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-16T00:00:00.000,18:30,BROOKLYN,11205,40.693275,-73.957794,"{'type': 'Point', 'coordinates': [-73.957794, 40.693275]}",,,180       FRANKLIN AVENUE               ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4190626,Station Wagon/Sport Utility Vehicle,Taxi,,,
2019-08-08T00:00:00.000,20:00,QUEENS,11355,40.7526,-73.81466,"{'type': 'Point', 'coordinates': [-73.81466, 40.7526]}",JASMINE AVENUE                  ,BURLING STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,4185573,Station Wagon/Sport Utility Vehicle,,,,
2019-08-07T00:00:00.000,9:35,BRONX,10457,40.847614,-73.887794,"{'type': 'Point', 'coordinates': [-73.887794, 40.847614]}",EAST 180 STREET                 ,CLINTON AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Following Too Closely,Unspecified,,,4185114,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
2019-08-02T00:00:00.000,16:00,,,40.744503,-73.975235,"{'type': 'Point', 'coordinates': [-73.975235, 40.744503]}",EAST 34 STREET                  ,QUEENS MIDTOWN TUNNEL ENTRANCE,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4182102,Sedan,Sedan,Sedan,,
2019-08-15T00:00:00.000,8:35,BROOKLYN,11201,40.696033,-73.98453,"{'type': 'Point', 'coordinates': [-73.98453, 40.696033]}",TILLARY STREET                  ,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4189638,Station Wagon/Sport Utility Vehicle,Dump,,,
2019-08-30T00:00:00.000,10:50,QUEENS,11434,40.68049,-73.774704,"{'type': 'Point', 'coordinates': [-73.774704, 40.68049]}",BAISLEY BOULEVARD               ,BEDELL STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4197260,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,4:50,BROOKLYN,11220,40.63056,-74.01695,"{'type': 'Point', 'coordinates': [-74.01695, 40.63056]}",GOWANUS EXPRESSWAY              ,OVINGTON AVENUE,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,4196961,Tractor Truck Diesel,Sedan,,,
2019-08-08T00:00:00.000,14:00,QUEENS,11385,40.703545,-73.89454,"{'type': 'Point', 'coordinates': [-73.89454, 40.703545]}",,,69-39     62 STREET                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4185653,Sedan,,,,
2019-08-26T00:00:00.000,19:45,MANHATTAN,10023,40.779804,-73.98448,"{'type': 'Point', 'coordinates': [-73.98448, 40.779804]}",WEST END AVENUE                 ,WEST 72 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4195278,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,0:00,MANHATTAN,10016,40.741905,-73.97682,"{'type': 'Point', 'coordinates': [-73.97682, 40.741905]}",,,331       EAST 30 STREET                ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4192628,Sedan,,,,
2019-08-05T00:00:00.000,9:45,,,40.640236,-74.1359,"{'type': 'Point', 'coordinates': [-74.1359, 40.640236]}",,,2190      RICHMOND TERRACE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4183278,Sedan,,,,
2019-08-10T00:00:00.000,18:50,STATEN ISLAND,10306,40.577946,-74.102325,"{'type': 'Point', 'coordinates': [-74.102325, 40.577946]}",HYLAN BOULEVARD                 ,MIDLAND AVENUE,,8,0,0,0,0,0,8,0,Driver Inattention/Distraction,,,,,4187032,Station Wagon/Sport Utility Vehicle,,,,
2019-08-24T00:00:00.000,9:00,BRONX,10454,40.809723,-73.92434,"{'type': 'Point', 'coordinates': [-73.92434, 40.809723]}",,,351       EAST 138 STREET               ,0,0,0,0,0,0,0,0,Unspecified,,,,,4194934,Station Wagon/Sport Utility Vehicle,,,,
2019-08-03T00:00:00.000,22:50,BRONX,10459,40.82244,-73.90199,"{'type': 'Point', 'coordinates': [-73.90199, 40.82244]}",EAST 163 STREET                 ,UNION AVENUE,,0,0,0,0,0,0,0,0,Other Vehicular,Driver Inattention/Distraction,,,,4183188,Sedan,Sedan,,,
2019-08-05T00:00:00.000,18:32,MANHATTAN,10016,,,,Tunnel Exit Street              ,East 35th street,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,4183542,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-20T00:00:00.000,22:15,,,40.69471,-73.751305,"{'type': 'Point', 'coordinates': [-73.751305, 40.69471]}",LINDEN BOULEVARD                ,201 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4192323,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-11-14T00:00:00.000,7:50,BROOKLYN,11233,,,,BERGEN STREET                   ,RALPH AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4240931,Sedan,Sedan,,,
2019-08-31T00:00:00.000,4:50,BRONX,10462,40.831608,-73.85098,"{'type': 'Point', 'coordinates': [-73.85098, 40.831608]}",,,1183      CASTLE HILL AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,,,,,4197831,Sedan,,,,
2019-08-28T00:00:00.000,10:19,STATEN ISLAND,10306,40.56878,-74.10661,"{'type': 'Point', 'coordinates': [-74.10661, 40.56878]}",NEW DORP LANE                   ,MILL ROAD,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,,,,,4196004,Station Wagon/Sport Utility Vehicle,,,,
2019-08-09T00:00:00.000,5:00,,,,,,NASSAU EXPRESSWAY               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Lane Changing,,,,4185919,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-19T00:00:00.000,8:35,BRONX,10460,40.844685,-73.86832,"{'type': 'Point', 'coordinates': [-73.86832, 40.844685]}",,,644       MORRIS PARK AVENUE            ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191555,Sedan,Sedan,,,
2019-08-14T00:00:00.000,21:28,,,40.85183,-73.91258,"{'type': 'Point', 'coordinates': [-73.91258, 40.85183]}",HARRISON AVENUE                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4189403,Station Wagon/Sport Utility Vehicle,,,,
2019-08-04T00:00:00.000,2:55,QUEENS,11102,40.770252,-73.92142,"{'type': 'Point', 'coordinates': [-73.92142, 40.770252]}",,,26-45     28 STREET                     ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4182144,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-13T00:00:00.000,8:00,,,,,,WHITESTONE EXPRESSWAY           ,20 AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,4188260,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-22T00:00:00.000,16:45,BROOKLYN,11233,40.67069,-73.91703,"{'type': 'Point', 'coordinates': [-73.91703, 40.67069]}",SARATOGA AVENUE                 ,EASTERN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,,,,,4196190,Sedan,,,,
2019-08-03T00:00:00.000,14:30,QUEENS,11372,40.750538,-73.89298,"{'type': 'Point', 'coordinates': [-73.89298, 40.750538]}",,,35-55     73 STREET                     ,0,0,0,0,0,0,0,0,Backing Unsafely,Driver Inattention/Distraction,,,,4184682,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-30T00:00:00.000,21:11,QUEENS,11367,40.719357,-73.81799,"{'type': 'Point', 'coordinates': [-73.81799, 40.719357]}",78 ROAD                         ,MAIN STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,4197322,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
2019-08-08T00:00:00.000,8:30,,,40.81144,-73.95211,"{'type': 'Point', 'coordinates': [-73.95211, 40.81144]}",SAINT NICHOLAS AVENUE           ,,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,4190705,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-29T00:00:00.000,11:00,QUEENS,11435,40.701294,-73.813126,"{'type': 'Point', 'coordinates': [-73.813126, 40.701294]}",,,138-33    90 AVENUE                     ,0,0,0,0,0,0,0,0,Unspecified,,,,,4197511,Station Wagon/Sport Utility Vehicle,,,,
2019-08-11T00:00:00.000,18:15,QUEENS,11375,40.711178,-73.85536,"{'type': 'Point', 'coordinates': [-73.85536, 40.711178]}",,,97-15     METROPOLITAN AVENUE           ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4186873,Sedan,,,,
2019-08-25T00:00:00.000,19:30,,,40.833916,-73.92702,"{'type': 'Point', 'coordinates': [-73.92702, 40.833916]}",WEST 165 STREET                 ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,,,,4195013,Sedan,Sedan,,,
2019-08-07T00:00:00.000,16:55,,,40.810173,-73.95117,"{'type': 'Point', 'coordinates': [-73.95117, 40.810173]}",8 AVENUE                        ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4185020,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-05T00:00:00.000,10:10,,,40.785244,-73.84118,"{'type': 'Point', 'coordinates': [-73.84118, 40.785244]}",14 AVENUE                       ,127 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,View Obstructed/Limited,,,,4183545,Sedan,Sedan,,,
2019-08-17T00:00:00.000,13:15,BROOKLYN,11236,40.6379,-73.90085,"{'type': 'Point', 'coordinates': [-73.90085, 40.6379]}",AVENUE K                        ,EAST 92 STREET,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,4191443,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,8:05,,,,,,3 AVENUE BRIDGE                 ,EAST 134 STREET,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,4187066,E-Sco,Sedan,,,
2019-08-14T00:00:00.000,18:48,,,40.803745,-73.955864,"{'type': 'Point', 'coordinates': [-73.955864, 40.803745]}",WEST 115 STREET                 ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4191265,Taxi,Sedan,,,
2019-08-17T00:00:00.000,23:25,,,40.680454,-73.87611,"{'type': 'Point', 'coordinates': [-73.87611, 40.680454]}",ATLANTIC AVENUE                 ,CONDUIT BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4190917,Sedan,Station Wagon/Sport Utility Vehicle,,,
2019-08-11T00:00:00.000,13:36,,,40.851616,-73.92165,"{'type': 'Point', 'coordinates': [-73.92165, 40.851616]}",MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Other Vehicular,Unsafe Lane Changing,,,,4187500,Sedan,Sedan,,,
2019-08-19T00:00:00.000,13:21,BROOKLYN,11218,,,,CORTELYOU ROAD                  ,OCEAN PARKWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,4191738,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-09T00:00:00.000,15:20,,,40.72662,-73.757324,"{'type': 'Point', 'coordinates': [-73.757324, 40.72662]}",CLEARVIEW EXPRESSWAY            ,,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,4185970,Station Wagon/Sport Utility Vehicle,Sedan,,,
2019-08-03T00:00:00.000,3:45,QUEENS,11104,40.748775,-73.92044,"{'type': 'Point', 'coordinates': [-73.92044, 40.748775]}",,,39-34     43 STREET                     ,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4191674,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,
2019-08-24T00:00:00.000,17:30,BROOKLYN,11208,40.679985,-73.864456,"{'type': 'Point', 'coordinates': [-73.864456, 40.679985]}",,,133       FORBELL STREET                ,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,Unspecified,,,4194196,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
